student_id,term,campus,modality,discipline,discipline_area,workload_hours,attendance_pct,exam1_grade,exam2_grade,project_grade,participation_grade,final_grade,letter_grade,status,approval,fail_reason,age_range,employment_status
S0029,2025.1,Campus C,Presencial,Streaming Systems,Engineering,32,84.9,60.8,65.0,79.9,93.3,72.7,C,Aprovado,1,,25-29,Tempo integral
S0029,2024.1,Campus C,Presencial,MLOps Foundations,ML/AI,48,90.9,72.4,75.2,69.2,94.2,74.0,C,Aprovado,1,,25-29,Tempo integral
S0029,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,32,94.2,68.5,94.7,72.0,95.3,79.1,C,Aprovado,1,,25-29,Tempo integral
S0029,2024.2,Campus C,Online,Statistics for Data,Analytics,32,84.3,51.7,86.2,67.5,97.1,71.2,C,Aprovado,1,,25-29,Tempo integral
S0030,2024.2,Campus B,Online,Data Engineering II,Engineering,48,68.8,84.9,75.9,91.1,74.3,84.1,B,Reprovado,0,low_attendance,20-24,Tempo integral
S0030,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,32,80.5,66.8,62.4,66.6,79.8,66.9,D,Reprovado,0,low_grade,20-24,Tempo integral
S0030,2024.2,Campus B,Online,Streaming Systems,Engineering,64,76.9,77.9,94.3,63.2,75.2,75.9,C,Aprovado,1,,20-24,Tempo integral
S0030,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,89.6,59.0,79.2,62.9,83.7,68.1,D,Trancado,0,withdraw,20-24,Tempo integral
S0030,2024.1,Campus B,Online,Feature Engineering,ML/AI,32,56.0,75.0,86.4,74.1,54.2,75.4,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0030,2024.2,Campus B,Presencial,Statistics for Data,Analytics,32,91.0,72.5,66.5,44.3,90.2,61.5,D,Reprovado,0,low_grade,20-24,Tempo integral
S0031,2024.1,Campus B,Online,Data Engineering II,Engineering,48,74.0,72.6,65.5,69.7,72.9,69.7,D,Reprovado,0,low_attendance,35-39,Tempo integral
S0031,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,48,90.7,71.7,64.0,50.8,95.1,63.8,D,Reprovado,0,low_grade,35-39,Tempo integral
S0031,2025.1,Campus B,Presencial,Streaming Systems,Engineering,48,87.7,77.2,53.2,68.7,91.6,69.3,D,Reprovado,0,low_grade,35-39,Tempo integral
S0031,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,64,74.5,54.6,89.0,69.7,70.4,70.8,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0031,2024.2,Campus B,Presencial,Feature Engineering,ML/AI,32,91.3,81.3,76.1,72.3,87.2,77.0,C,Aprovado,1,,35-39,Tempo integral
S0031,2024.2,Campus B,Presencial,Statistics for Data,Analytics,64,87.9,75.2,81.8,49.4,82.8,67.3,D,Reprovado,0,low_grade,35-39,Tempo integral
S0032,2025.1,Campus B,Presencial,Data Engineering II,Engineering,32,80.7,82.2,67.5,72.9,86.5,75.2,C,Aprovado,1,,30-34,Tempo integral
S0032,2024.1,Campus B,Híbrido,Big Data & Spark,Engineering,64,74.3,67.7,79.1,78.2,74.2,75.4,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0032,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,87.8,81.6,60.3,73.9,93.0,74.4,C,Aprovado,1,,30-34,Tempo integral
S0032,2025.1,Campus B,Híbrido,MLOps Foundations,ML/AI,32,87.1,52.0,77.4,80.6,93.9,74.0,C,Aprovado,1,,30-34,Tempo integral
S0032,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,64,74.8,74.4,85.8,82.6,79.0,81.0,B,Reprovado,0,low_attendance,30-34,Tempo integral
S0032,2024.1,Campus B,Híbrido,Statistics for Data,Analytics,32,77.7,63.4,64.8,76.0,81.5,70.6,C,Aprovado,1,,30-34,Tempo integral
S0033,2025.1,Campus A,Online,Data Engineering II,Engineering,48,74.2,80.4,63.3,82.3,73.3,76.2,C,Reprovado,0,low_attendance,25-29,Meio período
S0033,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,48,96.9,79.0,76.9,76.9,95.1,79.3,C,Aprovado,1,,25-29,Meio período
S0033,2025.1,Campus A,Online,Streaming Systems,Engineering,48,64.9,84.7,87.8,72.8,54.3,77.7,C,Reprovado,0,low_attendance,25-29,Meio período
S0033,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,80.9,84.1,81.6,74.6,79.1,79.2,C,Aprovado,1,,25-29,Meio período
S0033,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,48,99.2,91.3,86.0,71.7,100.0,83.0,B,Aprovado,1,,25-29,Meio período
S0033,2024.1,Campus A,Online,Statistics for Data,Analytics,32,74.8,64.4,73.4,75.8,73.5,72.1,C,Reprovado,0,low_attendance,25-29,Meio período
S0034,2024.2,Campus B,Presencial,Data Engineering II,Engineering,32,97.3,59.2,84.7,84.7,91.2,79.0,C,Aprovado,1,,35-39,Tempo integral
S0034,2024.2,Campus B,Presencial,Big Data & Spark,Engineering,32,95.3,51.5,45.7,76.4,100.0,64.9,D,Reprovado,0,low_grade,35-39,Tempo integral
S0034,2025.1,Campus B,Presencial,Streaming Systems,Engineering,32,84.8,76.1,66.8,81.5,85.8,76.9,C,Aprovado,1,,35-39,Tempo integral
S0034,2024.1,Campus B,Híbrido,MLOps Foundations,ML/AI,48,85.2,84.7,68.7,83.6,83.2,80.1,B,Aprovado,1,,35-39,Tempo integral
S0034,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,68.1,69.4,54.7,83.8,73.4,71.9,C,Reprovado,0,low_attendance,35-39,Tempo integral
S0034,2025.1,Campus B,Híbrido,Statistics for Data,Analytics,48,73.4,80.8,73.6,80.3,70.1,77.7,C,Trancado,0,withdraw,35-39,Tempo integral
S0035,2024.2,Campus C,Presencial,Data Engineering II,Engineering,48,77.7,77.9,87.7,83.0,78.7,82.5,B,Aprovado,1,,30-34,Desempregado
S0035,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,32,97.0,78.1,89.5,73.6,100.0,81.4,B,Aprovado,1,,30-34,Desempregado
S0035,2024.2,Campus C,Presencial,Streaming Systems,Engineering,48,87.8,51.8,69.0,65.6,98.6,66.3,D,Reprovado,0,low_grade,30-34,Desempregado
S0035,2024.2,Campus C,Online,MLOps Foundations,ML/AI,48,73.2,66.5,77.3,69.6,66.6,70.5,C,Reprovado,0,low_attendance,30-34,Desempregado
S0035,2024.1,Campus C,Presencial,Feature Engineering,ML/AI,32,72.9,72.0,55.9,83.6,73.3,72.8,C,Trancado,0,withdraw,30-34,Desempregado
S0035,2024.1,Campus C,Presencial,Statistics for Data,Analytics,32,72.4,66.3,62.0,76.2,79.1,70.5,C,Reprovado,0,low_attendance,30-34,Desempregado
S0036,2024.1,Campus A,Online,Data Engineering II,Engineering,32,76.0,49.1,75.8,88.8,74.0,74.1,C,Aprovado,1,,25-29,Desempregado
S0036,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,64,80.5,81.3,91.4,84.2,77.8,84.6,B,Aprovado,1,,25-29,Desempregado
S0036,2025.1,Campus A,Presencial,Streaming Systems,Engineering,48,88.4,63.6,63.5,77.4,84.3,71.2,C,Aprovado,1,,25-29,Desempregado
S0036,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,64.9,80.1,73.0,89.3,70.7,81.1,B,Reprovado,0,low_attendance,25-29,Desempregado
S0036,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,48,89.1,82.1,78.6,82.4,89.4,82.1,B,Aprovado,1,,25-29,Desempregado
S0036,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,79.6,100.0,65.2,53.4,83.2,71.0,C,Aprovado,1,,25-29,Desempregado
S0037,2024.2,Campus B,Online,Data Engineering II,Engineering,32,85.0,67.0,92.7,75.5,86.4,78.8,C,Aprovado,1,,30-34,Meio período
S0037,2024.2,Campus B,Presencial,Big Data & Spark,Engineering,48,89.6,87.7,53.1,85.3,95.2,78.8,C,Aprovado,1,,30-34,Meio período
S0037,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,83.9,80.4,87.7,88.0,81.1,85.3,B,Aprovado,1,,30-34,Meio período
S0037,2024.1,Campus B,Online,MLOps Foundations,ML/AI,48,72.9,59.2,67.9,76.7,74.3,69.9,D,Reprovado,0,low_attendance,30-34,Meio período
S0037,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,32,92.5,73.1,68.8,74.9,92.0,74.6,C,Aprovado,1,,30-34,Meio período
S0037,2024.1,Campus B,Online,Statistics for Data,Analytics,32,71.3,76.7,67.5,80.0,69.6,75.0,C,Reprovado,0,low_attendance,30-34,Meio período
S0038,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,92.3,50.5,78.2,66.2,100.0,68.7,D,Reprovado,0,low_grade,35-39,Desempregado
S0038,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,32,89.5,56.9,62.6,75.6,92.0,69.3,D,Reprovado,0,low_grade,35-39,Desempregado
S0038,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,84.9,99.0,75.5,83.0,94.8,86.3,B,Aprovado,1,,35-39,Desempregado
S0038,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,98.3,55.7,77.9,79.7,100.0,75.3,C,Aprovado,1,,35-39,Desempregado
S0038,2024.1,Campus A,Online,Feature Engineering,ML/AI,32,68.3,83.5,72.5,64.3,68.3,71.5,C,Reprovado,0,low_attendance,35-39,Desempregado
S0038,2024.2,Campus A,Presencial,Statistics for Data,Analytics,32,90.9,77.7,62.3,75.4,78.8,73.0,C,Aprovado,1,,35-39,Desempregado
S0039,2024.2,Campus C,Online,Data Engineering II,Engineering,48,80.6,76.1,73.6,76.5,79.6,76.0,C,Aprovado,1,,30-34,Desempregado
S0039,2025.1,Campus C,Presencial,Big Data & Spark,Engineering,64,98.3,79.1,37.7,81.6,99.3,71.8,C,Trancado,0,withdraw,30-34,Desempregado
S0039,2024.2,Campus C,Online,Streaming Systems,Engineering,48,67.3,75.9,60.3,60.2,64.1,64.6,D,Reprovado,0,low_attendance,30-34,Desempregado
S0039,2025.1,Campus C,Presencial,MLOps Foundations,ML/AI,64,95.6,85.4,81.2,84.3,98.2,85.2,B,Aprovado,1,,30-34,Desempregado
S0039,2024.1,Campus C,Online,Feature Engineering,ML/AI,48,86.9,81.5,78.2,86.7,86.8,83.3,B,Aprovado,1,,30-34,Desempregado
S0039,2024.2,Campus C,Presencial,Statistics for Data,Analytics,32,78.2,60.5,67.3,54.1,79.2,61.5,D,Reprovado,0,low_grade,30-34,Desempregado
S0040,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,77.0,65.8,86.5,71.7,76.2,74.4,C,Aprovado,1,,30-34,Meio período
S0040,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,32,94.0,72.9,73.3,58.5,100.0,69.9,D,Reprovado,0,low_grade,30-34,Meio período
S0040,2024.1,Campus B,Híbrido,Streaming Systems,Engineering,48,100.0,55.5,64.2,75.9,94.5,69.7,D,Reprovado,0,low_grade,30-34,Meio período
S0040,2025.1,Campus B,Online,MLOps Foundations,ML/AI,48,82.8,60.1,75.8,69.6,87.3,70.6,C,Aprovado,1,,30-34,Meio período
S0040,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,48,80.7,73.2,85.5,65.7,76.4,73.6,C,Aprovado,1,,30-34,Meio período
S0040,2024.2,Campus B,Presencial,Statistics for Data,Analytics,48,98.3,82.3,63.0,71.4,100.0,74.9,C,Aprovado,1,,30-34,Meio período
S0041,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,100.0,86.1,87.6,90.4,100.0,89.6,B,Aprovado,1,,25-29,Desempregado
S0041,2024.1,Campus A,Online,Big Data & Spark,Engineering,48,77.0,70.3,67.6,75.0,80.0,72.5,C,Aprovado,1,,25-29,Desempregado
S0041,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,81.9,69.2,66.6,88.5,83.6,77.7,C,Aprovado,1,,25-29,Desempregado
S0041,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,64,90.0,82.0,62.1,61.5,94.1,70.0,C,Aprovado,1,,25-29,Desempregado
S0041,2024.2,Campus A,Online,Feature Engineering,ML/AI,32,63.1,92.7,63.2,82.4,61.5,78.1,C,Reprovado,0,low_attendance,25-29,Desempregado
S0041,2024.1,Campus A,Presencial,Statistics for Data,Analytics,48,93.0,78.9,64.8,70.7,88.1,73.0,C,Aprovado,1,,25-29,Desempregado
S0042,2024.1,Campus B,Presencial,Data Engineering II,Engineering,64,100.0,77.6,88.6,70.8,100.0,79.9,C,Aprovado,1,,25-29,Tempo integral
S0042,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,48,100.0,69.1,75.3,84.8,96.3,79.7,C,Aprovado,1,,25-29,Tempo integral
S0042,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,96.9,54.8,80.0,80.8,85.5,74.6,C,Aprovado,1,,25-29,Tempo integral
S0042,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,77.6,94.1,73.7,70.0,77.4,77.7,C,Aprovado,1,,25-29,Tempo integral
S0042,2025.1,Campus B,Online,Feature Engineering,ML/AI,64,80.4,73.6,71.5,69.5,77.1,71.8,C,Aprovado,1,,25-29,Tempo integral
S0042,2024.2,Campus B,Online,Statistics for Data,Analytics,48,69.0,73.9,66.6,60.0,76.9,66.8,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0043,2024.1,Campus C,Presencial,Data Engineering II,Engineering,64,83.8,76.8,66.0,98.9,75.8,82.8,B,Aprovado,1,,25-29,Tempo integral
S0043,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,32,88.8,69.8,89.5,52.9,96.5,70.6,C,Aprovado,1,,25-29,Tempo integral
S0043,2024.1,Campus C,Presencial,Streaming Systems,Engineering,32,82.7,78.1,52.8,78.6,92.8,73.5,C,Aprovado,1,,25-29,Tempo integral
S0043,2024.2,Campus C,Híbrido,MLOps Foundations,ML/AI,32,68.4,79.1,75.2,70.6,70.8,73.9,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0043,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,48,77.4,78.7,91.8,79.6,75.9,82.0,B,Trancado,0,withdraw,25-29,Tempo integral
S0043,2024.2,Campus C,Híbrido,Statistics for Data,Analytics,32,82.0,55.0,78.3,81.8,79.7,74.0,C,Aprovado,1,,25-29,Tempo integral
S0044,2024.2,Campus A,Online,Data Engineering II,Engineering,32,67.4,56.2,59.9,62.0,68.7,60.7,D,Reprovado,0,low_attendance,20-24,Tempo integral
S0044,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,48,88.5,76.9,54.0,88.8,82.3,76.5,C,Aprovado,1,,20-24,Tempo integral
S0044,2024.1,Campus A,Híbrido,Streaming Systems,Engineering,32,66.7,71.4,74.6,72.1,59.0,71.2,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0044,2024.2,Campus A,Online,MLOps Foundations,ML/AI,32,94.8,83.4,71.5,91.1,92.8,84.4,B,Aprovado,1,,20-24,Tempo integral
S0044,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,48,81.5,60.7,69.6,80.4,81.5,72.9,C,Aprovado,1,,20-24,Tempo integral
S0044,2025.1,Campus A,Online,Statistics for Data,Analytics,32,82.1,82.4,79.9,63.5,84.2,74.4,C,Aprovado,1,,20-24,Tempo integral
S0045,2024.1,Campus A,Presencial,Data Engineering II,Engineering,48,80.2,75.4,63.0,67.1,83.6,69.8,D,Reprovado,0,low_grade,30-34,Tempo integral
S0045,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,32,75.5,86.3,61.2,70.4,77.8,72.8,C,Aprovado,1,,30-34,Tempo integral
S0045,2025.1,Campus A,Online,Streaming Systems,Engineering,64,69.0,88.1,92.9,83.8,69.5,85.7,B,Reprovado,0,low_attendance,30-34,Tempo integral
S0045,2024.1,Campus A,Online,MLOps Foundations,ML/AI,48,66.9,81.8,57.0,87.5,61.9,75.9,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0045,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,48,93.1,70.8,80.4,84.9,91.5,80.9,B,Aprovado,1,,30-34,Tempo integral
S0045,2024.2,Campus A,Online,Statistics for Data,Analytics,64,93.0,80.1,63.6,67.4,87.5,71.6,C,Aprovado,1,,30-34,Tempo integral
S0046,2025.1,Campus B,Presencial,Data Engineering II,Engineering,64,63.1,74.1,81.5,72.7,59.5,73.9,C,Trancado,0,withdraw,45+,Desempregado
S0046,2025.1,Campus B,Presencial,Big Data & Spark,Engineering,48,100.0,71.3,78.5,82.7,95.0,80.0,B,Aprovado,1,,45+,Desempregado
S0046,2024.2,Campus B,Híbrido,Streaming Systems,Engineering,32,100.0,71.5,69.1,76.7,100.0,75.8,C,Aprovado,1,,45+,Desempregado
S0046,2024.1,Campus B,Híbrido,MLOps Foundations,ML/AI,32,95.9,60.6,62.9,80.8,99.9,73.2,C,Aprovado,1,,45+,Desempregado
S0046,2024.1,Campus B,Online,Feature Engineering,ML/AI,48,75.7,65.3,62.0,65.0,81.9,66.0,D,Reprovado,0,low_grade,45+,Desempregado
S0046,2025.1,Campus B,Presencial,Statistics for Data,Analytics,32,71.8,61.6,82.2,91.1,68.6,79.2,C,Reprovado,0,low_attendance,45+,Desempregado
S0047,2024.2,Campus C,Online,Data Engineering II,Engineering,48,71.4,59.1,71.0,80.6,66.6,71.4,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0047,2025.1,Campus C,Presencial,Big Data & Spark,Engineering,48,77.4,69.2,61.9,83.9,82.6,74.6,C,Aprovado,1,,20-24,Tempo integral
S0047,2024.1,Campus C,Presencial,Streaming Systems,Engineering,32,86.2,53.6,60.9,64.0,87.2,62.9,D,Reprovado,0,low_grade,20-24,Tempo integral
S0047,2024.1,Campus C,Presencial,MLOps Foundations,ML/AI,64,87.7,67.4,71.7,93.7,94.4,81.7,B,Aprovado,1,,20-24,Tempo integral
S0047,2024.1,Campus C,Presencial,Feature Engineering,ML/AI,64,95.1,59.2,83.8,91.4,89.5,81.3,B,Aprovado,1,,20-24,Tempo integral
S0047,2025.1,Campus C,Híbrido,Statistics for Data,Analytics,32,72.8,76.6,75.1,76.9,66.2,75.3,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0048,2024.2,Campus A,Presencial,Data Engineering II,Engineering,32,85.9,81.0,71.4,82.2,81.6,79.1,C,Aprovado,1,,30-34,Tempo integral
S0048,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,32,85.6,92.1,67.1,75.2,85.2,78.4,C,Aprovado,1,,30-34,Tempo integral
S0048,2024.2,Campus A,Presencial,Streaming Systems,Engineering,48,90.6,77.8,63.6,65.3,99.1,71.4,C,Aprovado,1,,30-34,Tempo integral
S0048,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,64,84.0,78.9,80.4,63.0,85.0,73.5,C,Aprovado,1,,30-34,Tempo integral
S0048,2025.1,Campus A,Online,Feature Engineering,ML/AI,48,73.1,65.6,75.8,83.7,64.6,75.3,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0048,2025.1,Campus A,Online,Statistics for Data,Analytics,48,77.8,95.7,62.0,81.3,72.8,79.2,C,Aprovado,1,,30-34,Tempo integral
S0049,2024.1,Campus C,Online,Data Engineering II,Engineering,32,71.1,74.5,76.3,58.8,71.1,68.3,D,Reprovado,0,low_attendance,25-29,Meio período
S0049,2024.1,Campus C,Online,Big Data & Spark,Engineering,32,68.1,56.9,82.8,72.2,66.7,70.5,C,Reprovado,0,low_attendance,25-29,Meio período
S0049,2024.1,Campus C,Online,Streaming Systems,Engineering,64,80.7,82.6,68.0,67.9,75.3,72.3,C,Aprovado,1,,25-29,Meio período
S0049,2024.2,Campus C,Presencial,MLOps Foundations,ML/AI,32,78.7,79.8,81.6,82.5,77.5,81.1,B,Aprovado,1,,25-29,Meio período
S0049,2024.1,Campus C,Presencial,Feature Engineering,ML/AI,48,84.7,62.8,76.1,100.0,86.5,83.4,B,Aprovado,1,,25-29,Meio período
S0049,2025.1,Campus C,Híbrido,Statistics for Data,Analytics,48,78.9,94.7,57.4,77.7,74.2,76.5,C,Aprovado,1,,25-29,Meio período
S0050,2024.1,Campus A,Presencial,Data Engineering II,Engineering,48,88.1,95.9,72.6,82.2,84.2,83.5,B,Aprovado,1,,30-34,Tempo integral
S0050,2024.2,Campus A,Online,Big Data & Spark,Engineering,32,72.1,70.2,65.9,67.6,68.6,67.9,D,Reprovado,0,low_attendance,30-34,Tempo integral
S0050,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,100.0,43.0,85.0,84.6,100.0,75.8,C,Aprovado,1,,30-34,Tempo integral
S0050,2025.1,Campus A,Online,MLOps Foundations,ML/AI,48,62.0,77.0,64.0,73.6,58.1,70.5,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0050,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,32,85.7,75.1,41.8,78.6,85.5,69.2,D,Reprovado,0,low_grade,30-34,Tempo integral
S0050,2024.2,Campus A,Online,Statistics for Data,Analytics,32,67.4,84.9,72.6,76.6,69.0,76.9,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0051,2024.1,Campus A,Híbrido,Data Engineering II,Engineering,64,74.0,74.2,90.8,73.4,73.8,78.0,C,Reprovado,0,low_attendance,25-29,Meio período
S0051,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,48,87.6,64.7,75.5,87.0,85.1,78.4,C,Aprovado,1,,25-29,Meio período
S0051,2025.1,Campus A,Presencial,Streaming Systems,Engineering,32,80.6,56.7,64.5,72.2,77.6,66.9,D,Reprovado,0,low_grade,25-29,Meio período
S0051,2024.2,Campus A,Online,MLOps Foundations,ML/AI,32,52.9,81.8,61.3,75.0,52.9,71.1,C,Reprovado,0,low_attendance,25-29,Meio período
S0051,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,91.6,90.5,82.5,83.9,92.0,86.0,B,Aprovado,1,,25-29,Meio período
S0051,2024.2,Campus A,Online,Statistics for Data,Analytics,48,89.1,64.7,65.2,76.0,91.4,72.0,C,Aprovado,1,,25-29,Meio período
S0052,2025.1,Campus B,Presencial,Data Engineering II,Engineering,48,86.1,60.4,64.1,87.3,82.9,74.4,C,Aprovado,1,,35-39,Tempo integral
S0052,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,64,76.9,55.5,73.4,77.2,74.5,70.6,C,Aprovado,1,,35-39,Tempo integral
S0052,2025.1,Campus B,Online,Streaming Systems,Engineering,48,84.3,57.8,73.2,73.5,77.2,69.9,D,Reprovado,0,low_grade,35-39,Tempo integral
S0052,2024.1,Campus B,Online,MLOps Foundations,ML/AI,32,86.1,55.7,82.4,87.4,88.7,78.4,C,Aprovado,1,,35-39,Tempo integral
S0052,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,77.5,90.2,68.5,75.3,75.8,77.4,C,Aprovado,1,,35-39,Tempo integral
S0052,2024.1,Campus B,Online,Statistics for Data,Analytics,32,79.9,78.0,67.5,68.3,83.1,72.0,C,Aprovado,1,,35-39,Tempo integral
S0053,2024.1,Campus C,Online,Data Engineering II,Engineering,48,64.8,72.1,75.5,76.7,66.5,74.2,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0053,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,32,100.0,79.5,88.9,78.9,100.0,83.7,B,Aprovado,1,,20-24,Tempo integral
S0053,2024.2,Campus C,Híbrido,Streaming Systems,Engineering,48,83.4,71.3,67.8,89.6,79.4,78.6,C,Aprovado,1,,20-24,Tempo integral
S0053,2024.2,Campus C,Híbrido,MLOps Foundations,ML/AI,64,97.3,78.4,49.8,83.3,100.0,75.4,C,Aprovado,1,,20-24,Tempo integral
S0053,2024.1,Campus C,Presencial,Feature Engineering,ML/AI,48,76.4,90.8,97.6,76.0,81.5,85.6,B,Aprovado,1,,20-24,Tempo integral
S0053,2024.1,Campus C,Online,Statistics for Data,Analytics,48,88.4,76.8,60.4,92.9,85.8,80.0,B,Aprovado,1,,20-24,Tempo integral
S0054,2024.2,Campus B,Online,Data Engineering II,Engineering,48,65.2,100.0,62.8,74.9,56.9,76.3,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0054,2024.2,Campus B,Presencial,Big Data & Spark,Engineering,32,92.4,62.3,71.2,84.3,93.7,76.5,C,Aprovado,1,,25-29,Tempo integral
S0054,2024.2,Campus B,Presencial,Streaming Systems,Engineering,64,85.3,73.5,61.3,84.0,86.8,76.0,C,Aprovado,1,,25-29,Tempo integral
S0054,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,87.7,78.1,78.7,70.3,86.9,76.0,C,Aprovado,1,,25-29,Tempo integral
S0054,2024.1,Campus B,Presencial,Feature Engineering,ML/AI,32,70.0,67.4,66.6,86.5,64.9,74.6,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0054,2024.1,Campus B,Presencial,Statistics for Data,Analytics,48,79.4,65.4,75.0,81.8,77.5,75.6,C,Aprovado,1,,25-29,Tempo integral
S0055,2024.2,Campus A,Online,Data Engineering II,Engineering,32,76.8,100.0,80.2,68.0,76.4,79.9,C,Aprovado,1,,20-24,Tempo integral
S0055,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,48,69.2,70.6,65.4,92.4,67.6,77.7,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0055,2024.2,Campus A,Online,Streaming Systems,Engineering,64,78.9,47.9,68.7,82.5,78.7,70.0,D,Reprovado,0,low_grade,20-24,Tempo integral
S0055,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,48,72.9,85.4,70.6,60.0,68.3,69.8,D,Reprovado,0,low_attendance,20-24,Tempo integral
S0055,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,32,100.0,92.5,100.0,74.4,100.0,87.9,B,Aprovado,1,,20-24,Tempo integral
S0055,2024.2,Campus A,Presencial,Statistics for Data,Analytics,48,71.8,62.9,61.0,66.9,69.1,64.7,D,Reprovado,0,low_attendance,20-24,Tempo integral
S0056,2024.2,Campus C,Presencial,Data Engineering II,Engineering,32,81.7,89.3,77.4,69.6,83.7,77.9,C,Aprovado,1,,25-29,Desempregado
S0056,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,32,91.7,67.7,79.5,78.0,93.6,77.3,C,Aprovado,1,,25-29,Desempregado
S0056,2025.1,Campus C,Presencial,Streaming Systems,Engineering,32,79.9,67.9,81.9,73.7,76.6,74.6,C,Aprovado,1,,25-29,Desempregado
S0056,2024.2,Campus C,Presencial,MLOps Foundations,ML/AI,48,79.7,73.5,60.4,96.4,72.7,79.3,C,Aprovado,1,,25-29,Desempregado
S0056,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,48,81.0,59.7,100.0,78.2,81.1,79.3,C,Aprovado,1,,25-29,Desempregado
S0056,2024.1,Campus C,Presencial,Statistics for Data,Analytics,48,95.9,84.4,68.4,57.5,94.4,70.6,C,Aprovado,1,,25-29,Desempregado
S0057,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,82.5,90.1,69.6,81.6,78.8,80.4,B,Aprovado,1,,30-34,Tempo integral
S0057,2024.2,Campus B,Híbrido,Big Data & Spark,Engineering,32,89.6,73.2,88.6,67.8,93.3,76.9,C,Aprovado,1,,30-34,Tempo integral
